trade_id,scenario_id,symbol,entry_time,entry_price,exit_time,exit_price,exit_reason,position_size,pnl,pnl_pct,fees,slippage
100,S001_B,BTC/USDT,2024-05-04T20:55:00,63867.73,2024-05-04T21:25:00,64074.75062659767,Take Profit,0.29392578316543183,4.531582126372577,0.324139634519133,75.15033893679751,18.772372559248346
101,S001_B,BTC/USDT,2024-05-04T23:15:00,63898.43,2024-05-05T00:25:00,64123.9838324107,Take Profit,0.29373980286247703,9.945601572928798,0.3529880662337032,75.14430306395434,18.76951223142179
102,S001_B,BTC/USDT,2024-05-04T23:20:00,63923.97,2024-05-05T00:25:00,64141.50665475594,Take Profit,0.2935946280943193,7.564390654564914,0.3403052951122072,75.13480438709965,18.767734198462424
103,S001_B,BTC/USDT,2024-05-04T23:30:00,63875.99,2024-05-05T00:25:00,64078.28886512779,Take Profit,0.29377988123917953,3.134894303358461,0.3167056434315804,75.12135436151215,18.765480756235018
104,S001_B,BTC/USDT,2024-05-04T23:35:00,63898.44,2024-05-05T00:25:00,64092.455683110755,Take Profit,0.2936275557380916,0.6813225486350625,0.30363132982707,75.10633936151507,18.762342752677103
105,S001_B,BTC/USDT,2024-05-04T23:40:00,63862.63,2024-05-05T00:00:00,64055.57692536265,Take Profit,0.2937353997943108,0.3991967955832223,0.3021280604363649,75.09153596212508,18.758715154966147
106,S001_B,BTC/USDT,2024-05-04T23:45:00,63854.18,2024-05-05T00:00:00,64040.0773353143,Take Profit,0.29371658858082306,-1.663964593895603,0.29112790316045245,75.07472879605805,18.75503191622582
107,S001_B,BTC/USDT,2024-05-04T23:50:00,63879.99,2024-05-05T00:25:00,64068.92102393906,Take Profit,0.2935338154670586,-0.7951672731617236,0.295759319841881,75.05920643110713,18.75093719669755
108,S001_B,BTC/USDT,2024-05-05T08:25:00,63810.15,2024-05-05T08:30:00,63673.66327218134,Stop Loss,0.29379365013676895,-96.33998461389348,-0.21389501171626268,74.94796860313792,18.74701688427475
109,S001_B,BTC/USDT,2024-05-05T08:40:00,63804.0,2024-05-05T09:00:00,63622.75084414293,Stop Loss,0.29346134260801643,-109.36164313567077,-0.28407177584018106,74.84284039442315,18.724007503761882
110,S001_B,BTC/USDT,2024-05-05T10:05:00,63770.36,2024-05-05T10:25:00,63655.220756855175,Stop Loss,0.29321460646541936,-89.85571090211066,-0.18055291383775432,74.75984353836503,18.69840101155812
111,S001_B,BTC/USDT,2024-05-05T10:15:00,63687.88,2024-05-05T10:50:00,63564.643101815665,Stop Loss,0.2932535506171187,-92.16974878342666,-0.19350133523730412,74.67064810714834,18.676696941276983
112,S001_B,BTC/USDT,2024-05-05T10:20:00,63718.0,2024-05-05T10:50:00,63600.36868824024,Stop Loss,0.2927671125908476,-90.40218413436969,-0.18461237289268362,74.58370094076034,18.65453488006363
113,S001_B,BTC/USDT,2024-05-05T11:25:00,63834.0,2024-05-05T12:15:00,63708.19985375513,Stop Loss,0.2918935116705302,-92.6184377280102,-0.1970738889069563,74.49420144945041,18.632730423976625
114,S001_B,BTC/USDT,2024-05-05T11:30:00,63870.42,2024-05-05T12:15:00,63739.04120658778,Stop Loss,0.29137881877707306,-94.11246023999512,-0.20569583449148388,74.40366913994535,18.610487534395542
115,S001_B,BTC/USDT,2024-05-05T12:00:00,63804.01,2024-05-05T12:15:00,63688.15090116994,Stop Loss,0.2913288773078707,-89.51695299118461,-0.18158592043049313,74.31804930297255,18.587950601040156
116,S001_B,BTC/USDT,2024-05-05T12:05:00,63797.38,2024-05-05T12:15:00,63686.16678101394,Stop Loss,0.29102035806081616,-88.06431992324404,-0.1743225489605635,74.23298017295738,18.56633637094195
117,S001_B,BTC/USDT,2024-05-05T13:25:00,63999.68,2024-05-05T13:30:00,63784.852245529415,Stop Loss,0.28976733497332,-117.88511602948009,-0.3356700447105129,74.11781678508993,18.54501671274529
118,S001_B,BTC/USDT,2024-05-05T13:30:00,63892.0,2024-05-05T15:20:00,64304.26008979084,Take Profit,0.28982882264148896,63.93162703752405,0.6452452416434631,74.19045740128621,18.517743136210015
119,S001_B,BTC/USDT,2024-05-05T13:35:00,63981.25,2024-05-05T15:25:00,64378.71541115206,Take Profit,0.2895661153231458,59.512109034561206,0.6212217034710288,74.22230057915871,18.526802016019023
120,S001_B,BTC/USDT,2024-05-05T13:45:00,64131.02,2024-05-05T14:00:00,63890.13745470747,Stop Loss,0.2890173282589255,-125.22415784141586,-0.3756100328554423,74.07028500601422,18.534976058919717
121,S001_B,BTC/USDT,2024-05-05T13:50:00,64159.99,2024-05-05T14:00:00,63932.879127413136,Stop Loss,0.2884389189584591,-121.02632904062334,-0.3539758540904724,73.95944500936952,18.506238155985546
122,S001_B,BTC/USDT,2024-05-05T14:10:00,63858.0,2024-05-05T15:20:00,64213.610428706284,Take Profit,0.2893661678109111,47.46659275612525,0.5568768653986728,74.01628060326499,18.478344744069165
123,S001_B,BTC/USDT,2024-05-05T14:40:00,64020.01,2024-05-05T15:20:00,64336.080359394095,Take Profit,0.2887241319291604,35.804774704558604,0.4937055764191423,74.02774439352928,18.48412181334617
124,S001_B,BTC/USDT,2024-05-05T16:05:00,64294.0,2024-05-05T18:10:00,64025.70325331733,Stop Loss,0.28754732467254135,-132.61071480443647,-0.4172967099304238,73.87312275825855,18.487567692496373
125,S001_B,BTC/USDT,2024-05-05T16:15:00,64434.35,2024-05-05T18:05:00,64148.83253249168,Stop Loss,0.2864522334065498,-137.1592066411377,-0.44311375455532354,73.74766674615294,18.45736346559932
1,S001_C,BTC/USDT,2024-04-25T17:35:00,64670.11,2024-04-25T21:15:00,65149.319397017796,Take Profit,0.3092618831172547,88.20120052920763,0.741006002646038,80.14820120052923,20.000000000000007
2,S001_C,BTC/USDT,2024-04-25T17:45:00,64583.59,2024-04-25T21:15:00,65036.440835982256,Take Profit,0.3098869325763046,80.29172467756038,0.7011856045510307,80.19477495593996,20.0136105998657
3,S001_C,BTC/USDT,2024-04-25T17:50:00,64715.29,2024-04-25T21:15:00,65174.43405785129,Take Profit,0.3094421450660261,82.00160768731354,0.7094831188290929,80.24463114683562,20.025638156169947
4,S001_C,BTC/USDT,2024-04-25T17:55:00,64704.0,2024-04-25T21:15:00,65131.22818347112,Take Profit,0.3096872671607898,72.19311379012368,0.6602809462647092,80.28432686608022,20.038004934371745
5,S001_C,BTC/USDT,2024-04-25T18:00:00,64638.2,2024-04-25T21:15:00,65064.30109234164,Take Profit,0.3101634868346764,72.01577206059589,0.6592094030180912,80.32579897941346,20.04840949471718
6,S001_C,BTC/USDT,2024-04-25T18:05:00,64640.35,2024-04-25T21:15:00,65036.07761336275,Take Profit,0.310313550824373,62.62331125675968,0.6121990573422836,80.35790578098289,20.05877653503026
7,S001_C,BTC/USDT,2024-04-25T18:10:00,64733.86,2024-04-25T18:35:00,64494.80964105137,Stop Loss,0.30999642045208564,-134.30655022800164,-0.3692817930965842,80.19495477260392,20.067264882046448
8,S001_C,BTC/USDT,2024-04-25T18:20:00,64842.15,2024-04-25T18:30:00,64592.27448594525,Stop Loss,0.3090027850707528,-137.3214445838306,-0.3853596989839957,80.06840753013816,20.036404939975515
9,S001_C,BTC/USDT,2024-04-25T18:25:00,64649.99,2024-04-25T21:15:00,65087.59129807908,Take Profit,0.3094346776003633,75.39417015105164,0.6768775959270587,80.15520426665546,20.004948812516712
10,S001_C,BTC/USDT,2024-04-25T18:50:00,64601.21,2024-04-25T20:00:00,64958.75891880517,Take Profit,0.3098393911659106,50.73474058968081,0.5534709315896288,80.17478103923916,20.015999574981137
11,S001_C,BTC/USDT,2024-04-25T18:55:00,64712.1,2024-04-25T20:10:00,64494.15656222131,Stop Loss,0.30940305084576447,-127.49872806044908,-0.33678931417569397,80.02105230198424,20.022121166636197
12,S001_C,BTC/USDT,2024-04-25T19:00:00,64781.34,2024-04-25T19:40:00,64576.421687258466,Stop Loss,0.30861711849837764,-123.2191906556317,-0.31632305343102013,79.90728063384891,19.99263048326369
13,S001_C,BTC/USDT,2024-04-25T19:10:00,64657.73,2024-04-25T21:15:00,65002.124258172735,Take Profit,0.3087643313072662,46.44466052887815,0.5326420494080621,79.96233973201383,19.964000767295765
14,S001_C,BTC/USDT,2024-04-25T19:15:00,64728.0,2024-04-25T20:10:00,64526.62298575018,Stop Loss,0.30851062340742047,-122.03477510188284,-0.3111126780524933,79.8149755794559,19.96927563191551
15,S001_C,BTC/USDT,2024-04-25T19:40:00,64597.76,2024-04-25T20:00:00,64863.29351794098,Take Profit,0.3086931690380343,22.145721397544122,0.41105685079634535,79.8455173717725,19.940887247158372
16,S001_C,BTC/USDT,2024-04-25T19:45:00,64651.26,2024-04-25T20:00:00,64907.52571554885,Take Profit,0.3084442874015424,19.219760556975462,0.3963816258938321,79.84429097726527,19.941311820311842
17,S001_C,BTC/USDT,2024-04-25T19:50:00,64657.5,2024-04-25T20:00:00,64903.84362014233,Take Profit,0.3084120434801838,16.151884182442803,0.3809977499011436,79.84058214456635,19.941151701319985
18,S001_C,BTC/USDT,2024-04-25T19:55:00,64747.11,2024-04-25T20:10:00,64595.33531752598,Stop Loss,0.30797326170617223,-106.5636799641866,-0.2344115165511125,79.71477206698735,19.940378652748322
19,S001_C,BTC/USDT,2024-04-25T20:00:00,64986.04,2024-04-25T20:05:00,64794.32994185585,Stop Loss,0.30645177317364997,-118.495148822099,-0.2950019083239234,79.60159887088147,19.915087189533743
20,S001_C,BTC/USDT,2024-04-25T20:20:00,64723.72,2024-04-25T21:15:00,65092.0663898158,Take Profit,0.3072662834013385,53.51817552607507,0.5691057155178977,79.66284799543853,19.88741689230888
21,S001_C,BTC/USDT,2024-04-25T20:30:00,64737.41,2024-04-25T21:15:00,65048.289288350534,Take Profit,0.30730485522899936,35.852353476402925,0.48021582629044046,79.67201634650178,19.89412040795038
22,S001_C,BTC/USDT,2024-04-25T20:35:00,64864.45,2024-04-25T21:15:00,65176.22538323712,Take Profit,0.3067518948764868,35.945810740967126,0.4806567900246184,79.68480948006837,19.897292947621132
23,S001_C,BTC/USDT,2024-04-25T20:40:00,64864.66,2024-04-25T21:15:00,65163.34199880551,Take Profit,0.3068000899664302,31.934213533956935,0.4604695358081068,79.69356975867252,19.90048352364191
24,S001_C,BTC/USDT,2024-04-25T20:45:00,64817.94,2024-04-25T21:15:00,65106.811065631446,Take Profit,0.30705807593563017,28.991577778732783,0.44566529826687384,79.70018796365075,19.90287194251112
25,S001_C,BTC/USDT,2024-04-25T20:50:00,64860.01,2024-04-25T21:15:00,65133.46492354725,Take Profit,0.30688666165237505,24.205652768902432,0.421607896063,79.70260744315847,19.904671943639663
26,S001_C,BTC/USDT,2024-04-25T20:55:00,64794.29,2024-04-25T21:15:00,65053.23426707428,Take Profit,0.30721094954310013,19.833968099018442,0.3996405656644732,79.70161193765063,19.905515355870996
27,S001_C,BTC/USDT,2024-04-25T21:00:00,64958.23,2024-04-25T21:15:00,65245.39169813105,Take Profit,0.30643515280999484,28.279983439013556,0.44207130971863534,79.70993698411513,19.90548513631679
28,S001_C,BTC/USDT,2024-04-25T21:05:00,64919.06,2024-04-25T21:15:00,65197.07347171357,Take Profit,0.3066455742995904,25.530173386562936,0.42824629887366417,79.71382134745491,19.90714243668957
29,S001_C,BTC/USDT,2024-04-25T21:25:00,64931.65,2024-04-25T21:50:00,64734.6887180372,Stop Loss,0.3066031741463429,-120.11370421140606,-0.303336326680135,79.57261101600383,19.908249992559387
30,S001_C,BTC/USDT,2024-04-25T21:35:00,64922.88,2024-04-25T21:55:00,64700.69885932571,Stop Loss,0.30621342860189604,-127.67562189508152,-0.3422231741325792,79.45299586918131,19.880257679509466
31,S001_C,BTC/USDT,2024-04-25T21:40:00,64806.27,2024-04-25T22:20:00,64590.39101141562,Stop Loss,0.3063092523387675,-125.67801192062359,-0.3331143554232945,79.33691471066825,19.8507601105643
32,S001_C,BTC/USDT,2024-04-25T23:00:00,64715.44,2024-04-25T23:10:00,64585.13074162944,Stop Loss,0.30628962085870653,-99.3773760846129,-0.2013572933608512,79.2467579518768,19.821667581304375
33,S001_C,BTC/USDT,2024-04-26T01:45:00,64612.15,2024-04-26T02:00:00,64369.879769677194,Stop Loss,0.30641041592093515,-133.6276293036096,-0.37496079347739864,79.11710889814492,19.79783575504585
34,S001_C,BTC/USDT,2024-04-26T14:10:00,64725.0,2024-04-26T14:25:00,64426.22049024064,Stop Loss,0.30540232535895806,-150.54945357669453,-0.4616137655610082,78.97741407838413,19.76716550885856
35,S001_C,BTC/USDT,2024-04-29T23:40:00,63908.01,2024-04-30T00:05:00,63720.70341849293,Stop Loss,0.30877382091279076,-117.03473015795058,-0.29308780152452424,78.87464636967732,19.73312043463284
36,S001_C,BTC/USDT,2024-04-29T23:45:00,63860.9,2024-04-30T00:40:00,64161.05728439911,Take Profit,0.3085734531080533,33.5032344278048,0.47001731012107395,78.9157342960749,19.705778431588083
37,S001_C,BTC/USDT,2024-04-29T23:50:00,63817.98,2024-04-30T00:40:00,64100.11297981256,Take Profit,0.30882393016315124,28.0038574583353,0.44209011286875405,78.9212070103479,19.708519398673385
38,S001_C,BTC/USDT,2024-04-29T23:55:00,63866.0,2024-04-30T00:05:00,63706.49085049747,Stop Loss,0.30861743400874014,-108.357787541595,-0.249755972665477,78.79141685718841,19.7101610404022
39,S001_C,BTC/USDT,2024-04-30T00:35:00,64008.12,2024-04-30T00:45:00,64278.673321962095,Take Profit,0.3075321896057357,24.15018361966769,0.4226859372874754,78.82143304009483,19.684557296146682
40,S001_C,BTC/USDT,2024-04-30T00:40:00,64177.99,2024-04-30T00:45:00,64477.146212367144,Take Profit,0.30673185278380183,32.704437949238425,0.46613521608755043,78.83349586185238,19.685433780640306
41,S001_C,BTC/USDT,2024-04-30T01:25:00,64249.99,2024-04-30T01:30:00,64016.37573696285,Stop Loss,0.30642836254645534,-130.6500937779482,-0.36360202240832545,78.68049088121455,19.688019229326127
42,S001_C,BTC/USDT,2024-04-30T01:30:00,64050.88,2024-04-30T01:55:00,63791.7923053678,Stop Loss,0.3069117227418564,-138.49094847257876,-0.4045029430231014,78.55234664502689,19.657965923931915
43,S001_C,BTC/USDT,2024-04-30T01:35:00,64134.02,2024-04-30T01:55:00,63885.33533131876,Stop Loss,0.30602092375408185,-134.98176816669763,-0.3877578057343592,78.42930546581775,19.626352044462763
44,S001_C,BTC/USDT,2024-04-30T01:40:00,64105.46,2024-04-30T01:55:00,63876.61128714293,Stop Loss,0.30567514281876973,-128.73969990936544,-0.356987864773251,78.31182920086525,19.595445640962932
45,S001_C,BTC/USDT,2024-04-30T01:45:00,64100.0,2024-04-30T01:55:00,63864.726448857204,Stop Loss,0.30523857414236305,-130.51194109181392,-0.36704142143961993,78.19135584681766,19.565792602525473
46,S001_C,BTC/USDT,2024-05-03T14:10:00,61588.0,2024-05-03T18:20:00,61814.0,Time Exit,0.31720126353671585,13.08011130320001,0.36695460154575565,78.21485316035634,19.535791418699258
47,S001_C,BTC/USDT,2024-05-03T14:15:00,61485.68,2024-05-03T18:25:00,61725.02,Time Exit,0.31770789467041843,17.436749674879675,0.3892613694765944,78.21398398822663,19.534485945179053
48,S001_C,BTC/USDT,2024-05-03T14:20:00,61670.02,2024-05-03T18:30:00,61763.65,Time Exit,0.31675117325863467,-28.944741217442953,0.15182417647992438,78.16586217188606,19.534051189883463
49,S001_C,BTC/USDT,2024-05-03T14:40:00,61804.34,2024-05-03T15:15:00,61419.23067790791,Stop Loss,0.31590580046513766,-180.23131716184628,-0.6231104839758639,77.975739731016,19.524349499919524
50,S001_C,BTC/USDT,2024-05-03T14:45:00,61692.68,2024-05-03T18:55:00,61829.16,Time Exit,0.31583038211730957,-15.348737543351287,0.22122559759116187,77.98079532351497,19.484422698240902
51,S001_C,BTC/USDT,2024-05-03T14:50:00,61670.07,2024-05-03T19:00:00,61750.01,Time Exit,0.31583306854178156,-33.18464683662865,0.12962527851841635,77.9350374766451,19.47744744528647
52,S001_C,BTC/USDT,2024-05-03T15:00:00,61659.4,2024-05-03T15:25:00,61352.383381565,Stop Loss,0.3157168246348653,-155.33104181310586,-0.49792346087539263,77.77070959568162,19.466909976891014
53,S001_C,BTC/USDT,2024-05-03T16:00:00,61783.98,2024-05-03T16:35:00,62150.09718856507,Take Profit,0.31451469737940796,56.85332744915621,0.5925762447888097,77.84302832714852,19.431969772595394
54,S001_C,BTC/USDT,2024-05-03T16:05:00,61830.31,2024-05-03T16:50:00,61619.309061946165,Stop Loss,0.31439970160724323,-124.6569250058233,-0.34125809502464444,77.69138542517041,19.439431014283347
55,S001_C,BTC/USDT,2024-05-03T16:10:00,61770.02,2024-05-03T16:35:00,62100.29246607776,Take Profit,0.31424022544926655,45.55301916754354,0.5346808469185542,77.74628493742277,19.410625010805703
56,S001_C,BTC/USDT,2024-05-03T16:15:00,61693.37,2024-05-03T16:35:00,62007.76947060073,Take Profit,0.31471506148323936,40.69875052243156,0.5096163017204747,77.76227717935336,19.415832732658238
57,S001_C,BTC/USDT,2024-05-03T16:20:00,61818.01,2024-05-03T16:35:00,62153.16287452063,Take Profit,0.3141490566740408,47.027750791349995,0.5421605686120122,77.78556606723794,19.420069526966422
58,S001_C,BTC/USDT,2024-05-03T16:40:00,61850.0,2024-05-03T16:50:00,61569.619166231896,Stop Loss,0.3140755053456337,-146.3374620718297,-0.45332390261617445,77.61421927045484,19.42557000562745
59,S001_C,BTC/USDT,2024-05-03T16:45:00,61705.96,2024-05-03T20:10:00,62167.63787099837,Take Profit,0.314271668593477,86.91496983725472,0.7481900792052665,77.71483232032074,19.39243501136235
60,S001_C,BTC/USDT,2024-05-03T16:50:00,61571.88,2024-05-03T19:55:00,62035.444154865254,Take Profit,0.31517488989896913,87.88604997114831,0.7528828985979583,77.7697457809609,19.405910499872537
61,S001_C,BTC/USDT,2024-05-03T16:55:00,61681.99,2024-05-03T20:05:00,62122.70226754988,Take Profit,0.31483383248514685,80.49240029491763,0.7144910006144146,77.81706036025795,19.419577307010503
62,S001_C,BTC/USDT,2024-05-03T17:15:00,61840.18,2024-05-03T19:15:00,61604.905474684536,Stop Loss,0.314225542703492,-132.2245577657032,-0.3804557575923363,77.65312722012497,19.431764121381633
63,S001_C,BTC/USDT,2024-05-03T17:25:00,61906.07,2024-05-03T19:00:00,61678.60535654083,Stop Loss,0.3134013779724237,-129.49207562868202,-0.36743512140113316,77.53450283872917,19.401447642857317
64,S001_C,BTC/USDT,2024-05-03T17:30:00,61891.26,2024-05-03T19:05:00,61669.83397566872,Stop Loss,0.31299545680197094,-127.42038922066259,-0.35776622471619085,77.4174274433648,19.371683195749554
65,S001_C,BTC/USDT,2024-05-03T17:55:00,61805.85,2024-05-03T19:10:00,61627.36366785575,Stop Loss,0.3129532017168955,-113.88488503424968,-0.28878549869348336,77.3134967002295,19.342338642334187
66,S001_C,BTC/USDT,2024-05-03T18:00:00,61828.0,2024-05-03T19:05:00,61660.66384547499,Stop Loss,0.31241030551162424,-110.22465226581629,-0.27064785295498506,77.21053993753253,19.315704369172707
67,S001_C,BTC/USDT,2024-05-03T18:05:00,61852.83,2024-05-03T19:00:00,61694.60333274499,Stop Loss,0.3118661951822336,-107.21496895324594,-0.2558115243150724,77.10988146472087,19.289806753353513
68,S001_C,BTC/USDT,2024-05-03T18:15:00,61785.99,2024-05-03T19:55:00,62100.96545752664,Take Profit,0.3117942379384381,40.41398574686421,0.5097845927962659,77.15627020203665,19.264515667321955
69,S001_C,BTC/USDT,2024-05-03T18:20:00,61814.0,2024-05-03T19:10:00,61628.616762086145,Stop Loss,0.3117210651281472,-115.5940381389054,-0.2999049372534617,77.01711581894574,19.26872591983129
70,S001_C,BTC/USDT,2024-05-03T18:30:00,61763.65,2024-05-03T19:55:00,62065.080571906976,Take Profit,0.31153866270195546,36.18198249560953,0.4880387928935132,77.06096697563592,19.24176492459163
71,S001_C,BTC/USDT,2024-05-03T19:35:00,61827.41,2024-05-03T19:55:00,62083.506883297894,Take Profit,0.31127188065374845,21.98035593374682,0.41421253663689067,77.0602525050952,19.245134186650375
72,S001_C,BTC/USDT,2024-05-03T19:40:00,61830.89,2024-05-03T19:55:00,62082.280632191505,Take Profit,0.3112629510564719,20.511594180335834,0.40657773516037954,77.06090974143628,19.245665287848098
73,S001_C,BTC/USDT,2024-05-03T19:45:00,61863.3,2024-05-03T20:00:00,62108.18188123264,Take Profit,0.3111037210092026,18.445955987480655,0.3958435473578606,77.05979496009363,19.245902823908605
74,S001_C,BTC/USDT,2024-05-03T19:50:00,61927.91,2024-05-03T20:10:00,62175.00429706829,Take Profit,0.3107763139077097,19.053872037074,0.3990031264873756,77.05970144606408,19.245727597808397
75,S001_C,BTC/USDT,2024-05-03T19:55:00,62067.32,2024-05-03T20:15:00,62359.13505745918,Take Profit,0.3100774106000599,32.74823578559375,0.4701589458980639,77.07318073133229,19.24567386848531
76,S001_C,BTC/USDT,2024-05-03T20:00:00,62009.98,2024-05-03T20:15:00,62308.21971646463,Take Profit,0.3104073938391408,34.83074427565664,0.48095438260845186,77.08600094839609,19.248356283817245
77,S001_C,BTC/USDT,2024-05-03T20:05:00,62108.01,2024-05-03T20:15:00,62417.44442093601,Take Profit,0.3099673334607402,38.16019959974308,0.4982198285470844,77.10173154735045,19.251454246252987
78,S001_C,BTC/USDT,2024-05-03T21:15:00,62620.01,2024-05-03T21:35:00,62362.73517208281,Stop Loss,0.30749303317599636,-136.8758676333241,-0.41085082534671225,76.94175703244882,19.255216812411227
79,S001_C,BTC/USDT,2024-05-03T21:20:00,62650.51,2024-05-03T21:35:00,62398.97048247177,Stop Loss,0.30684517041546044,-134.85570537486956,-0.4014963605695021,76.81884198413985,19.22400641756551
80,S001_C,BTC/USDT,2024-05-03T21:25:00,62515.99,2024-05-03T22:25:00,62926.16152531856,Take Profit,0.3070127484495449,68.34826958796077,0.6561065822017075,76.89875153510084,19.193205911944265
81,S001_C,BTC/USDT,2024-05-03T22:20:00,62781.12,2024-05-03T23:30:00,63141.694719828694,Take Profit,0.3058723982481036,52.68081908433403,0.5743362332954426,76.92233681070957,19.20301173910198
82,S001_C,BTC/USDT,2024-05-03T22:25:00,62946.57,2024-05-03T23:30:00,63323.031423851535,Take Profit,0.30517445577416163,57.25735441605771,0.5980650317428496,76.95362738054453,19.20968524260017
83,S001_C,BTC/USDT,2024-05-03T22:30:00,62984.0,2024-05-03T22:55:00,62772.6360595972,Stop Loss,0.30511354945943137,-122.14181748148847,-0.3355835456668359,76.80459719452728,19.217271799152826
84,S001_C,BTC/USDT,2024-05-03T22:50:00,62801.35,2024-05-03T23:25:00,63109.28383676853,Take Profit,0.3055509615525321,36.522441281294704,0.49032996387583083,76.85014099710764,19.189012879297113
85,S001_C,BTC/USDT,2024-05-03T22:55:00,62782.43,2024-05-03T23:15:00,63074.06599186606,Take Profit,0.30569795955781814,31.575145405830366,0.46451848370007354,76.85899551597328,19.19246074708155
86,S001_C,BTC/USDT,2024-05-03T23:00:00,62828.76,2024-05-03T23:25:00,63113.55452628392,Take Profit,0.3055116709848764,29.423293251823495,0.45328688053674826,76.8666858656434,19.194919453507765
87,S001_C,BTC/USDT,2024-05-03T23:05:00,62909.99,2024-05-03T23:30:00,63196.81858944606,Take Profit,0.3051494321753522,29.934738021152437,0.4559348832292998,76.87531648782945,19.196947726657083
88,S001_C,BTC/USDT,2024-05-03T23:10:00,62959.48,2024-05-03T23:30:00,63224.564777519925,Take Profit,0.3049433981919762,23.23861952708963,0.4210402905486541,76.87714697126495,19.199077779599765
89,S001_C,BTC/USDT,2024-05-03T23:15:00,63001.01,2024-05-03T23:30:00,63285.2234738506,Take Profit,0.3047549479092267,29.015853856103725,0.4511252658498638,76.88609354553313,19.19986952077867
90,S001_C,BTC/USDT,2024-05-03T23:35:00,62990.83,2024-05-04T00:25:00,62772.39362635085,Stop Loss,0.30483509098948663,-124.19251802041214,-0.34677487762766496,76.74067450637638,19.201815394553282
91,S001_C,BTC/USDT,2024-05-04T00:00:00,62845.99,2024-05-04T00:50:00,63154.063458439094,Take Profit,0.30508151507016834,36.46806791765191,0.49020384345778584,76.7865868985921,19.17314984528465
92,S001_C,BTC/USDT,2024-05-04T00:05:00,62837.37,2024-05-04T00:50:00,63128.57699731388,Take Profit,0.30517811346012114,31.340231972449224,0.4634296395821128,76.79523012764909,19.176590031395612
93,S001_C,BTC/USDT,2024-05-04T00:10:00,62917.36,2024-05-04T01:25:00,63210.11939767203,Take Profit,0.30482850815392476,31.7043954830565,0.46530782231172907,76.8052613535741,19.179004985783422
94,S001_C,BTC/USDT,2024-05-04T00:45:00,63079.41,2024-05-04T01:00:00,62914.57446327104,Stop Loss,0.30408483870728625,-107.66846424625781,-0.26131432860415515,76.67584487480366,19.18149221560078
95,S001_C,BTC/USDT,2024-05-04T00:50:00,63072.01,2024-05-04T01:00:00,62908.7745348349,Stop Loss,0.30371843626207484,-107.04601696977562,-0.25880809120417114,76.57495137620134,19.156132249105948
96,S001_C,BTC/USDT,2024-05-04T00:55:00,63083.99,2024-05-04T01:00:00,62926.55726352358,Stop Loss,0.3032608072949445,-105.13588396284928,-0.24956052474870033,76.47586376038632,19.130901734786203
97,S001_C,BTC/USDT,2024-05-04T01:00:00,62894.0,2024-05-04T01:25:00,63191.71950824372,Take Profit,0.30378188581235754,33.123619878556966,0.47336710694774925,76.51467349878706,19.106057926282414
98,S001_C,BTC/USDT,2024-05-04T01:10:00,62846.11,2024-05-04T01:20:00,63103.19687508084,Take Profit,0.30405769506361097,20.842712617243244,0.40907364844194294,76.5135426439248,19.108843350314153
99,S001_C,BTC/USDT,2024-05-04T01:15:00,62931.97,2024-05-04T01:25:00,63194.17862507006,Take Profit,0.30364812177846984,22.29163304568153,0.4166540870563237,76.51631711779268,19.109174490319013
100,S001_C,BTC/USDT,2024-05-04T01:20:00,63106.0,2024-05-04T01:25:00,63408.92414172738,Take Profit,0.3028205726586817,34.40227689542876,0.48002431104392707,76.53091189486508,19.109795058198763
101,S001_C,BTC/USDT,2024-05-04T01:30:00,63088.0,2024-05-04T02:00:00,62763.262720128194,Stop Loss,0.3029551611754027,-155.7193405879263,-0.5147370020793274,76.352959997972,19.112835208233808
102,S001_C,BTC/USDT,2024-05-04T01:35:00,63173.99,2024-05-04T01:50:00,62863.7650241111,Stop Loss,0.3019896075780802,-150.91838407733331,-0.49106440148691116,76.21786907823663,19.07788844924156
103,S001_C,BTC/USDT,2024-05-04T01:40:00,62990.96,2024-05-04T02:05:00,62682.50435422962,Stop Loss,0.3023276344999345,-150.38638952894877,-0.48968240168173377,76.08237706098608,19.043907931679996
104,S001_C,BTC/USDT,2024-05-04T01:45:00,62932.03,2024-05-04T02:05:00,62644.72977366567,Stop Loss,0.3020725777179125,-143.81564151711365,-0.4565246446592135,75.95337657253626,19.010040523121003
105,S001_C,BTC/USDT,2024-05-04T03:15:00,62749.93,2024-05-04T04:45:00,62966.85930391904,Take Profit,0.30243050062074917,8.673559752094377,0.34570445563690333,75.97557701325141,18.977492743816967
106,S001_C,BTC/USDT,2024-05-04T03:20:00,62793.75,2024-05-04T04:45:00,63013.85539672983,Take Profit,0.3021864251778406,9.586606492104163,0.3505211851972983,75.96818820704425,18.975418836011027
107,S001_C,BTC/USDT,2024-05-04T03:25:00,62834.0,2024-05-04T03:35:00,62701.371193700485,Stop Loss,0.3019627553708123,-96.96954310465229,-0.2110780887728227,75.85406212408674,18.97352777096962
108,S001_C,BTC/USDT,2024-05-04T03:35:00,62719.14,2024-05-04T04:45:00,62939.281838997165,Take Profit,0.30214615772133463,9.663969306942946,0.3509962652503939,75.86790367715258,18.950347166586468
109,S001_C,BTC/USDT,2024-05-04T03:40:00,62728.0,2024-05-04T04:45:00,62947.39959379754,Take Profit,0.3020736606939865,9.429408689159846,0.3497634131449137,75.86018119050274,18.948476588012387
